"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"стучать ipf",0.000307267530471354,0.0840834601669339,-0.00869645234214535,-0.0470042592572193,-0.0622703268722828,0.054127595794105,-0.0096979524121375,-0.00327392738316357,-2.70400021817885e-16
"сформулировать pf",-0.217879367150651,-0.267618924801149,0.0291169290487678,0.0459650871086469,0.0131249078789955,-0.00149361082077572,-0.00150468878816057,-0.0031293375003458,1.25832504138668e-15
"схватить pf",0.322205973169545,-0.0412160257577364,0.0224421750246945,0.00693129182924155,-0.018918095201918,0.00645153664868101,-0.0144649965583957,0.0100715448276922,2.46981254892198e-16
"сходить ipf",-0.138965135462894,0.171346964118268,0.0776325514831516,-0.0659284151306223,-0.00644221251274953,0.0106095756934821,0.0305729312676617,-0.0307586643400924,-1.01286166953596e-15
"сходить pf",-0.207018301896607,-0.0510305416161501,-0.244568385527221,-0.125476097819397,0.170530586014237,-0.00354617740806767,-0.00789948792700594,-0.00120388501620098,-9.89876583479266e-16
"счесть pf",0.141455717087748,0.0995111779004576,0.021105525625489,0.0242736502197271,0.0450433877582544,-0.00295321275756184,-0.0102137541334448,0.00506330097032583,2.66063213127943e-16
"считать ipf",-0.215766014606325,0.171961180699769,0.0173478243106695,0.0217095607165712,0.010839716850824,0.0265622498760054,-0.00287041989762617,-0.00874648276758569,2.53486467927111e-16
"считаться ipf",-0.0843639078716603,0.202754869619388,0.0650347649476499,0.0628858573749942,0.0252831208737443,0.0179655099930796,-0.00662712551214019,-0.00180767823718624,6.33824590035026e-16
"съесть pf",0.0467748403802159,-0.0172987289407859,-0.0435650076277908,0.0466513674178081,0.0269789032205506,-0.00868431510847292,-0.00100103117738723,-0.00256189782769926,3.33283747822044e-16
"сыграть pf",0.0603365267113785,-0.0637066596283113,-0.150651526525513,0.0118126822103503,0.0209980285882772,-0.0039293975084069,0.00286732787867807,-0.00631669031500132,-2.75170511376821e-16
"танцевать ipf",-0.0841659917337497,0.067293479811959,-0.0715046773995269,0.00245456117555805,-0.0249736809124981,-0.0722305921225246,-0.0199019930971555,-0.00831390831472458,-3.72315026031522e-16
"таскать ipf",0.111028348192137,0.0568820382906653,-0.0502481649788112,0.0437609861966922,0.0035570985454604,-0.00140503863592005,-0.0129314142852748,0.00324146742018856,2.77772596590786e-16
"тащить ipf",-0.0351722246746524,0.0237469451474599,-0.10724220444659,-0.0576519991364719,0.08153362649712,0.00829625526440405,-0.00509251717838837,-0.00135379723083165,-4.71627945031194e-16
"творить ipf",-0.2697401423337,0.12254802565819,-0.0680562921161751,0.0358078841530035,-0.0151908171229036,-0.0605283824855945,0.0192003208743453,0.0012502950160756,-8.23993651088983e-16
"терпеть ipf",-0.197093794838031,-0.0249296199199255,-0.274560813077329,0.0729537995280557,0.0119124820146632,-0.012578338477144,-0.00671464364316929,-0.00923496899499225,4.40186082029115e-17
"терять ipf",-0.222732152701256,0.134910728272608,-0.031619773436418,-0.0167611041475123,-0.0434490592068762,0.0464541152558513,-0.0097694184238741,-0.00826534130647335,-4.14165229889463e-17
"торговать ipf",-0.168516430321315,0.0903584374601773,-0.0740723102322555,0.0177016542357719,-0.0209324343368011,-0.0841655351071605,-0.0172949084868908,-0.00199040419664344,-4.05057931640584e-16
"торопиться ipf",-0.0913109570570033,0.0306409327321737,-0.05711211626738,-0.17430665381804,-0.114706485199099,0.127669401896115,-0.0124264372861938,-0.00415187290314227,-1.00592277563205e-15
"тратить ipf",-0.230576290184946,-0.0146357792031448,-0.22628852573496,0.0745031126856702,0.0125431355550223,0.010931108819999,-0.0092653180533529,-0.00557564380474265,3.78386558197441e-16
"требовать ipf",-0.176810846352853,0.190028904263374,0.0839397551462109,-0.0289407566493561,-0.0318993574545303,-0.0573470432961668,0.0139983220902976,0.0275930270573314,-1.15706055847653e-15
"требоваться ipf",-0.248511834716913,0.362613185275429,0.214645881393709,0.0705238435276909,0.0558709934485888,0.0273831761614973,-0.00168742901833839,-0.00573052233184407,9.53013709614758e-16
"тревожить ipf",-0.0203629183279772,0.0877648690100175,-0.0330273772126675,0.0216911468820602,-0.00665817165205015,-0.0355489404222332,0.00486901020177521,-0.0152435137620424,-3.39788960856957e-16
"трясти ipf",0.122168524365371,0.0510018063879667,-0.0133833289819879,-0.0461266401423069,-0.0327870903072059,0.027316684018978,-0.0156022802613528,0.00312138154980816,-2.78639958328775e-16
"тянуть ipf",-0.0816325195864214,0.185534938530797,0.0600591127921281,0.0192575802532867,0.0625400626761052,0.00625104754085886,-0.00519797949693598,-0.00204591982012825,3.1940596001423e-16
"тянуться ipf",0.20971030595478,0.146680764341812,0.0997685481511845,0.0448726095569922,0.026243636133842,-0.00120963768070936,-0.0102298250055237,0.0064519241786546,5.27572777131446e-16
"убедить pf",-0.210660443196438,-0.347161245551383,-0.0500274271797789,0.0712031266166123,0.000866766232912166,-0.00744677887486775,-0.010770731207394,0.00188028762046674,1.52200300973515e-15
"убедиться pf",0.117645149810644,-0.0641898726143393,-0.173452822762498,-0.0301973801680396,-0.0706693464314675,0.0494305701931443,-0.0148251707259438,0.00206021991925712,-3.72315026031522e-16
"убежать pf",0.271670636432151,0.016623702184484,-0.0388563384766789,0.0374617138973778,0.0115734878613443,-0.0192847067631307,0.0129405528105733,-0.00827380505036173,-2.75170511376821e-16
"убеждать ipf",0.0677117550123549,0.0596278459655402,-0.0352202604081601,0.000524063823903533,-0.0430597092918337,0.00333916825603982,-0.00907092170292641,-0.0041456440198517,-1.66316613259276e-16
"убивать ipf",-0.212458801200927,0.135892633310704,-0.0601909700295085,0.0509886245862907,0.0349008821396713,-0.0116560292562252,-0.012055142507246,-0.00502763359278677,3.28513258263108e-16
"убирать ipf",-0.076049294791572,0.00498732014930448,-0.157810420210447,-0.00251787055360484,-0.0202509387199913,0.0210612606611541,0.000805466588680156,0.000619896251647723,-4.68375338513738e-16
"убить pf",-0.049353538537375,-0.0824654482967552,0.0142669778400304,0.0149799625420956,0.0300445050647923,-0.00380483377522074,0.0124216650313915,-0.0107159428228102,2.48715978368175e-16
"убрать pf",-0.066245476742231,-0.200123440466428,-0.159811734414335,-0.0518846605928068,0.0633859944882866,0.00114698255425671,-0.0115266001501202,0.00305164101651272,-5.18248638448071e-17
"увезти pf",0.19716193603819,-0.0193975749535133,-0.0244906290107222,0.0577785761799099,0.0114385936894846,-0.0113597137887331,-0.012639130762842,0.00696215720132521,5.28873819738429e-16
"увеличиваться ipf",-0.303183696653328,0.351195564532371,0.180422140702991,0.0722728914181978,0.0486712152108221,0.0324907980349137,-0.00153913943425379,-0.0074135495107415,9.66891497422573e-16
"увеличить pf",-0.316196199150671,-0.233691508083761,-0.24651154586367,0.089025840875964,-0.0168650341936713,0.00865499198944708,-0.0105735542229783,-0.00508698889168554,8.62808088863964e-16
"увеличиться pf",0.160164395369571,0.173794320172043,0.120497012756409,0.0404490049569467,0.024215289499074,0.00653860202725476,-0.00930508875301496,0.00504615995814372,5.48389458843168e-16
"уверить pf",-0.39623189340442,-0.444434429715798,0.377457469715634,0.0271055254147764,0.0171114982144416,0.00585366256864842,-0.000274330982079035,0.00108522942540948,2.77577440199739e-15
"уверять ipf",0.00959069211031205,0.214359915532564,0.139543987378075,0.0118305047385298,-0.00211686428514785,0.0241253632886167,-0.000999933330560686,-0.00485463736430311,2.31368743608407e-16
"увидеть pf",0.194332182073238,0.0278490376487788,-0.00571578209405569,-0.0115653070903468,-0.0469461985810165,0.0358580136678684,-0.00977141292377397,0.00287813543187788,-6.00648003556969e-17
"угадать pf",-0.0646218122047605,-0.081281131066171,-0.157468333994886,-0.00435742094153683,-0.00597449927851872,0.0119879114988057,0.0211317219744166,-0.0204993858097595,-5.87420737052646e-16
"удаваться ipf",-0.00624069222916662,0.26798331480262,0.180923231391502,0.0537679888946352,0.0425001019090952,0.0139318952437992,-0.00579245988920868,0.000771976854744988,7.44846892497542e-16
"ударить pf",0.340257053659468,0.0213449095981768,0.00654733036082152,0.0176183182740274,-0.00214350938259884,-0.00640657319438864,-6.20759098616396e-05,0.00110734193054757,-7.61109925084824e-17
"удаться pf",0.401312485075275,0.107801568912149,0.122820537169377,0.0257433683181487,0.0198906907339563,-0.0087808447885715,-0.0127189479233056,0.0117074838416046,4.02672686861116e-16
"удержать pf",-0.121100265436572,-0.099254534114317,-0.315039163921612,0.0867445032018748,-0.01258866121841,-0.000148215658481715,-0.00383090389854769,-0.00851472977017707,9.95297594341693e-17
"удержаться pf",0.132438678341492,-0.0691006594732701,-0.213804703489389,0.0569494623728489,-0.0272215033097924,0.00415120177940123,-0.0144988192539742,0.00309468749584607,1.1817803680092e-16
"удивить pf",0.047695104861975,-0.110750457335222,0.0999376874285517,0.0241996248815411,0.00455095643879228,-0.000305665121032473,0.00395356980604368,-0.00294569402926906,7.28800700344756e-16
"удивиться pf",0.573160079766273,0.0261220678560836,0.0819810203449699,0.00942684984931852,0.00282628886136239,-0.015077330031193,-0.0160182692275745,0.0161702434743497,1.06468653338077e-16
"удивляться ipf",-0.0666898905262066,0.0685601042477416,-0.067464415885739,-0.0253350637845808,-0.0105889312135365,0.0460009175731353,-0.00976815920294637,-0.00175199599016239,-1.03866568124111e-16
"удовлетворить pf",-0.235874873982648,-0.275401811326069,-0.0524469200420867,0.0781403888969328,-0.000574729097446335,-0.00178487455613277,-0.00994716043188252,0.000107003448399689,1.42485849508045e-15
"уезжать ipf",-0.119662401560055,0.120294270002359,-0.0203717637631558,-0.0132461525120191,0.0014646558809683,0.0341708462849415,-0.00335645972385597,-0.00682821229872293,-6.57026516526216e-17
"уехать pf",0.243602269391668,0.010993973368882,-0.0625600352802909,0.0463637308457061,0.00482188043583878,-0.0130637630946774,0.00196166968211214,-0.00250297106527203,-1.36609473733174e-17
"узнавать ipf",-0.117717555483762,0.173963643720037,0.0233862723190401,0.047715226785068,0.0119104534857495,0.0198910291431667,-0.00842371655607838,-0.00295136498699804,4.56882795485392e-16
"узнать pf",0.0966076888530963,0.00238678289872048,-0.101111927428118,0.00731878936506081,-0.0377265515530737,0.0304235475572317,-0.00965759146738302,0.000198293704874394,-6.00648003556969e-17
"уйти pf",0.27664526307405,0.0232814452326063,-0.0168664405480322,0.0181088968067472,0.00770880060318184,-0.0161655671848371,0.0235580091744099,-0.0146149106990281,-5.5272626753311e-16
"указать pf",-0.106640397062708,-0.339275018483403,0.177116656084516,-0.029739680838877,-0.00618346200584419,0.0182279187953508,-0.00547080369717997,0.00363557131749944,1.33248446998468e-15
"указывать ipf",-0.274887158741045,0.196581637944217,0.0556607869399534,-0.0559964458916711,-0.0909511393013638,0.0603403423060504,-0.00755931446452862,-0.00746477648161133,-3.43318970664639e-16
"украсить pf",-0.272211610212169,-0.366740449664424,0.165075391459745,0.0249750431024248,0.00844283851943625,0.00469622629021206,-0.00166504405318287,-0.000746964866862944,1.79955876589144e-15
"украсть pf",0.138365534300976,-0.142862710204292,0.0299862987338751,0.0305828529140012,0.00849029606676705,-0.0126952067235346,0.00113050633438431,-0.000404376544172476,5.55328352747075e-16
"уложить pf",-0.0425018032003381,-0.193376256311477,-0.0700295755194087,0.0390285537791342,-0.00227179737140978,0.00284597396506263,-0.0118340222258523,0.00313030485757017,7.86480255920985e-16
"улыбаться ipf",0.00606023882802871,0.0758792802972981,0.0255647404649537,-0.141218492763039,-0.163171003305502,0.139049240415766,-0.0127441313822758,-0.00267046495391465,-6.83264209100365e-16
"улыбнуться pf",0.556539322910951,0.0100354534153422,0.0609451939154434,-0.0033828507761994,-0.00739319997117387,-0.00732519868314694,-0.0163186404752842,0.0155339181283418,3.70797142990043e-17
"умереть pf",0.244804892185637,0.0457326874883864,0.00030409370562109,0.0220433533981387,0.0172635633725791,-0.0183505708106955,0.0267992536368907,-0.0167691498550071,-5.38848479725296e-16
"умирать ipf",-0.227376365487768,0.151532631141776,-0.019626622274723,0.0200917538315393,-0.0132485861969407,-0.0419119512713241,-0.0113865695748368,-0.0129490983452475,-9.12898229232795e-17
"уничтожать ipf",-0.237857736872705,0.0632969168540565,-0.129829729659581,0.0141988887791982,-0.0506516452242134,-0.0715387782691472,-0.0192336970617945,0.00924737489323764,-5.36896915814822e-16
"уничтожить pf",-0.239450420746625,-0.120028714975351,-0.214756870640636,0.101009403671195,0.00689042654419279,-0.0055075545148144,-0.00012973892058092,-0.0101513190124715,5.93925950087559e-16
"упасть pf",0.318110638152209,0.0304626458757681,0.0163825040209373,0.00267404175854359,-0.00228010286039444,-0.012773051276855,0.0310857122576769,-0.0184541929745245,-7.35305913379669e-16
"упомянуть pf",-0.193214251387058,-0.465663640422529,0.132242774693317,0.0157980539260065,-0.0118691140781634,0.00571065727562063,-0.0106647077344982,0.00593540437644492,1.91535155791289e-15
"упустить pf",-0.13157946222504,-0.231510538401638,0.0225712282706854,0.0647698315255674,0.00789094661852055,-0.00809017882285959,-0.0019731067875469,-0.00204887795443408,1.24444725357886e-15
"услышать pf",0.225786648288866,-0.0192391848445352,-0.0211654471799655,-0.0279184698895965,-0.0671711572450758,0.0437925353873155,-0.0120378849395944,0.00434146389412667,-9.69276742202041e-17
"усмехнуться pf",0.586712448700705,0.0166035061567164,0.0814374444901117,-0.00607178790449138,-0.0115659947503815,-0.00614344496741397,-0.0165181766952739,0.0162881564911217,2.32019264911898e-17
"успевать ipf",-0.0849482482024656,0.241093457924704,0.152653194268224,-0.0155447083753033,0.0246300559316465,0.030883005269348,0.00511338429680255,-0.00908493486697132,3.0140820395097e-17
"успеть pf",0.338420288269583,0.0503640077737364,0.0462994887056783,0.00378564222155573,-0.0110307554783983,-0.0040409051341866,0.0194593612360303,-0.0109353143365319,-5.24970691917481e-16
"успокоить pf",0.156312223826793,-0.130495333434733,-0.068335228259887,0.0037751490804162,0.0274742393126484,-0.00862381593090676,-0.0132598900290344,0.00753518911446817,2.69532660079896e-16
"успокоиться pf",0.170621958155473,-0.0371479647654527,-0.0872960234579051,-0.132374956317779,0.0841994452815289,0.0120127159139451,-0.0122574987705742,0.0073789434120711,-8.92732068824564e-16
"уставиться pf",0.514997177915179,0.0242452501655392,0.0838948798818241,-0.0415981338211515,-0.0477719384446149,0.0249631535421982,-0.0162528707014044,0.0136312473863501,-1.84964890626027e-16
