lemma,aspect,praes,fut,praet,inf,imper,gerund,partcp.act.past,partcp.act.nonpast,partcp.pass.past,partcp.pass.nonpast,rel_usage
взбрызнуть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взбрыкивать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взбрыкнуть,pf,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
взбудоражить,pf,0.0,0.1875,0.1875,0.0625,0.0,0.0,0.125,0.0,0.4375,0.0,2.9116690596946752e-05
взбухать,ipf,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.639586324618344e-06
взбухнуть,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.639586324618344e-06
взваливать,ipf,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
взвалить,pf,0.0,0.12,0.48,0.24,0.0,0.08,0.08,0.0,0.0,0.0,4.5494829057729296e-05
взвесить,pf,0.0,0.04,0.18,0.16,0.06,0.08,0.0,0.0,0.48,0.0,9.098965811545859e-05
взвести,pf,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.2738552136164203e-05
взвешивать,ipf,0.125,0.0,0.375,0.16666666666666666,0.0,0.20833333333333334,0.0,0.0,0.0,0.125,4.3675035895420125e-05
взвешиваться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взвивать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взвиваться,ipf,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.639586324618344e-06
взвизгивать,ipf,0.08333333333333333,0.0,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,2.1837517947710062e-05
взвизгнуть,pf,0.0,0.07407407407407407,0.8518518518518519,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,4.913441538234764e-05
взвинтить,pf,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.6,0.0,1.819793162309172e-05
взвинтиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взвить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взвиться,pf,0.0,0.13043478260869565,0.7391304347826086,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,4.185524273311095e-05
взводить,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
взволновать,pf,0.0,0.1095890410958904,0.1506849315068493,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.7123287671232876,0.0,0.00013284490084856956
взволноваться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
взвывать,ipf,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.279172649236688e-06
взвыть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0936483759255924e-05
взглядывать,ipf,0.10526315789473684,0.0,0.7894736842105263,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,3.457607008387427e-05
взглянуть,pf,0.0,0.046255506607929514,0.6189427312775331,0.16519823788546256,0.08149779735682819,0.08590308370044053,0.0022026431718061676,0.0,0.0,0.0,0.000826186095688364
взгреть,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взгромождать,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взгромождаться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взгромоздить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взгромоздиться,ipf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взгромоздиться,pf,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.4558345298473376e-05
вздеть,pf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вздохнуть,pf,0.0,0.02982107355864811,0.8926441351888668,0.03180914512922465,0.0019880715705765406,0.0437375745526839,0.0,0.0,0.0,0.0,0.0009153559606415135
вздрагивать,ipf,0.15789473684210525,0.0,0.6947368421052632,0.010526315789473684,0.0,0.07368421052631578,0.010526315789473684,0.05263157894736842,0.0,0.0,0.00017288035041937135
вздрогнуть,pf,0.0,0.04,0.888,0.024,0.0,0.04,0.008,0.0,0.0,0.0,0.00022747414528864648
вздувать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
вздуваться,ipf,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-05
вздуть,pf,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.6378138460782548e-05
вздуться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6378138460782548e-05
вздыбить,pf,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,7.279172649236688e-06
вздыбиться,pf,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9.09896581154586e-06
вздыхать,ipf,0.3394495412844037,0.009174311926605505,0.47706422018348627,0.07339449541284404,0.0,0.08256880733944955,0.009174311926605505,0.009174311926605505,0.0,0.0,0.00019835745469169974
взирать,ipf,0.25,0.0,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4.3675035895420125e-05
взламывать,ipf,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.6378138460782548e-05
взлезть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
взлелеять,pf,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.09896581154586e-06
взлетать,ipf,0.4090909090909091,0.0,0.38636363636363635,0.06818181818181818,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,8.007089914160356e-05
взлететь,pf,0.0,0.09523809523809523,0.746031746031746,0.09523809523809523,0.0,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0,0.00011464696922547783
взломать,pf,0.0,0.125,0.375,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,0.0,4.3675035895420125e-05
взлохматить,pf,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,7.279172649236688e-06
взмаливаться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взмахивать,ipf,0.125,0.0,0.3125,0.0625,0.0,0.5,0.0,0.0,0.0,0.0,2.9116690596946752e-05
взмахнуть,pf,0.0,0.047619047619047616,0.8333333333333334,0.07142857142857142,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,7.643131281698522e-05
взмести,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.279172649236688e-06
взметать,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
взметнуть,pf,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
взметнуться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
взмокать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взмокнуть,pf,0.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,2.001772478540089e-05
взмолиться,pf,0.0,0.0,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,7.82511059792944e-05
взмучивать,ipf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взмывать,ipf,0.1875,0.0,0.625,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,2.9116690596946752e-05
взмылить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
взмыть,pf,0.0,0.0,0.8571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,2.5477104272328405e-05
взнести,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взнуздать,pf,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.639586324618344e-06
взобраться,pf,0.0,0.07894736842105263,0.6578947368421053,0.18421052631578946,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,6.915214016774853e-05
взойти,pf,0.0,0.12727272727272726,0.6909090909090909,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.07272727272727272,0.0,0.0,0.0,0.00010008862392700446
взопреть,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взорвать,pf,0.0,0.140625,0.484375,0.1875,0.0,0.0,0.03125,0.0,0.15625,0.0,0.00011646676238778701
взорваться,pf,0.0,0.07352941176470588,0.7647058823529411,0.1323529411764706,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0001237459350370237
взрастать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взрасти,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взрастить,pf,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.2738552136164203e-05
взращивать,ipf,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.279172649236688e-06
взрезать,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взрослеть,ipf,0.5714285714285714,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,2.5477104272328405e-05
взрывать,ipf,0.17647058823529413,0.0,0.35294117647058826,0.17647058823529413,0.0,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,3.0936483759255924e-05
взрываться,ipf,0.45,0.0,0.45,0.05,0.0,0.05,0.0,0.0,0.0,0.0,3.639586324618344e-05
взрыть,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взрыхлить,pf,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.09896581154586e-06
взъерошить,pf,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,5.641358803158433e-05
взъерошиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взъесться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
взывать,ipf,0.3076923076923077,0.038461538461538464,0.46153846153846156,0.11538461538461539,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,4.731462222003847e-05
взыскать,pf,0.0,0.1111111111111111,0.07407407407407407,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.14814814814814814,0.0,4.913441538234764e-05
взыскивать,ipf,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.2738552136164203e-05
взыскиваться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
видать,ipf,0.0,0.02158273381294964,0.460431654676259,0.35251798561151076,0.0,0.0,0.08633093525179857,0.0,0.07913669064748201,0.0,0.0002529512495609749
видаться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
видеть,ipf,0.4130781499202552,0.008658008658008658,0.43905217589428114,0.09683299156983367,0.000227842333105491,0.023923444976076555,0.004784688995215311,0.00227842333105491,0.002506265664160401,0.008658008658008658,0.007987072189374956
видеться,ipf,0.3007518796992481,0.0,0.6090225563909775,0.09022556390977443,0.0,0.0,0.0,0.0,0.0,0.0,0.00024203249058711988
видоизменить,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
видоизмениться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
видоизменять,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
видоизменяться,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
визировать,ipf,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
виниться,ipf,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
виснуть,ipf,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.4558345298473376e-05
вить,ipf,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.6818181818181818,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,4.003544957080178e-05
вкалывать,ipf,0.28125,0.03125,0.21875,0.21875,0.1875,0.0,0.03125,0.03125,0.0,0.0,5.8233381193893504e-05
вкапывать,ipf,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
вкатить,pf,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
вкатиться,pf,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
вкатывать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкатываться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкладывать,ipf,0.23076923076923078,0.0,0.16923076923076924,0.4153846153846154,0.046153846153846156,0.12307692307692308,0.0,0.0,0.0,0.015384615384615385,0.00011828655555009617
вклеивать,ipf,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.2738552136164203e-05
вклеить,pf,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,7.279172649236688e-06
вклинивать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вклиниться,pf,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
включать,ipf,0.4537037037037037,0.021604938271604937,0.12962962962962962,0.12962962962962962,0.015432098765432098,0.0030864197530864196,0.018518518518518517,0.21604938271604937,0.0,0.012345679012345678,0.0005896129845881717
включаться,ipf,0.7272727272727273,0.0,0.10909090909090909,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.00010008862392700446
включить,pf,0.0,0.1266233766233766,0.34415584415584416,0.14935064935064934,0.025974025974025976,0.032467532467532464,0.006493506493506494,0.0,0.31493506493506496,0.0,0.000560496293991225
включиться,pf,0.0,0.07142857142857142,0.7142857142857143,0.17857142857142858,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,5.095420854465681e-05
вколачивать,ipf,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.279172649236688e-06
вколотить,pf,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.2738552136164203e-05
вколоть,pf,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.6378138460782548e-05
вкопать,pf,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.0,3.2756276921565095e-05
вкопаться,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкрапить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.459379486927516e-06
вкрасться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
вкроить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкрутить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкручивать,ipf,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
вкручиваться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вкусить,pf,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,2.1837517947710062e-05
вкушать,ipf,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,1.0918758973855031e-05
влагать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
влажнеть,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вламываться,ipf,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
влезать,ipf,0.25,0.0,0.325,0.175,0.025,0.15,0.0,0.075,0.0,0.0,7.279172649236688e-05
влезть,pf,0.0,0.12790697674418605,0.686046511627907,0.1511627906976744,0.023255813953488372,0.011627906976744186,0.0,0.0,0.0,0.0,0.0001565022119585888
влепить,pf,0.0,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,2.5477104272328405e-05
влепиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
влеплять,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
влетать,ipf,0.4090909090909091,0.0,0.3181818181818182,0.0,0.0,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0,4.003544957080178e-05
влететь,pf,0.0,0.05714285714285714,0.8857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,6.369276068082101e-05
влечь,ipf,0.5915492957746479,0.014084507042253521,0.2676056338028169,0.0,0.0,0.0,0.0,0.08450704225352113,0.0,0.04225352112676056,0.0001292053145239512
вливать,ipf,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
вливаться,ipf,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
влипнуть,pf,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.6378138460782548e-05
влить,pf,0.0,0.06451612903225806,0.1935483870967742,0.5483870967741935,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,5.641358803158433e-05
влиться,pf,0.0,0.1875,0.625,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,2.9116690596946752e-05
влиять,ipf,0.5514705882352942,0.007352941176470588,0.125,0.16176470588235295,0.0,0.014705882352941176,0.022058823529411766,0.11764705882352941,0.0,0.0,0.0002474918700740474
вложить,pf,0.0,0.11666666666666667,0.39166666666666666,0.16666666666666666,0.025,0.016666666666666666,0.025,0.0,0.25833333333333336,0.0,0.00021837517947710064
вломиться,pf,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
влопаться,pf,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
влюбить,pf,0.0,0.12,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.8266666666666667,0.0,0.0001364844871731879
влюбиться,pf,0.0,0.02727272727272727,0.8636363636363636,0.09090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.00020017724785400891
влюблять,ipf,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.639586324618344e-06
влюбляться,ipf,0.4489795918367347,0.02040816326530612,0.32653061224489793,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,8.916986495314943e-05
вляпаться,pf,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,2.3657311110019234e-05
вляпываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вмазать,pf,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0918758973855031e-05
вменить,pf,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,2.001772478540089e-05
вменять,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вменяться,ipf,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-05
вместить,pf,0.0,0.12,0.08,0.76,0.0,0.0,0.04,0.0,0.0,0.0,4.5494829057729296e-05
вместиться,pf,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
вмешать,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вмешаться,pf,0.0,0.07692307692307693,0.6794871794871795,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.00014194386666011542
вмешивать,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вмешиваться,ipf,0.21348314606741572,0.011235955056179775,0.3595505617977528,0.3707865168539326,0.033707865168539325,0.011235955056179775,0.0,0.0,0.0,0.0,0.0001619615914455163
вмещать,ipf,0.18421052631578946,0.0,0.13157894736842105,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.5789473684210527,0.0,0.0,6.915214016774853e-05
вмещаться,ipf,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
вминать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вморозить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
вмуровать,pf,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5.459379486927516e-06
вмять,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
внедрить,pf,0.0,0.15151515151515152,0.030303030303030304,0.5151515151515151,0.0,0.030303030303030304,0.030303030303030304,0.0,0.24242424242424243,0.0,6.0053174356202676e-05
внедриться,pf,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
внедрять,ipf,0.3333333333333333,0.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,2.1837517947710062e-05
внедряться,ipf,0.375,0.125,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
внести,pf,0.0,0.1111111111111111,0.42857142857142855,0.27380952380952384,0.007936507936507936,0.011904761904761904,0.0,0.0,0.16666666666666666,0.0,0.0004585878769019113
вникать,ipf,0.1,0.0,0.325,0.4,0.0,0.175,0.0,0.0,0.0,0.0,7.279172649236688e-05
вникнуть,pf,0.0,0.0,0.15384615384615385,0.6538461538461539,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,4.731462222003847e-05
внимать,ipf,0.24,0.0,0.36,0.16,0.04,0.12,0.0,0.08,0.0,0.0,4.5494829057729296e-05
внимать,pf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
вносить,ipf,0.39603960396039606,0.009900990099009901,0.18811881188118812,0.2871287128712871,0.009900990099009901,0.039603960396039604,0.0,0.019801980198019802,0.0,0.04950495049504951,0.00018379910939322636
вноситься,ipf,0.6875,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9116690596946752e-05
внушать,ipf,0.2608695652173913,0.010869565217391304,0.532608695652174,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0001674209709324438
внушить,pf,0.0,0.045454545454545456,0.2727272727272727,0.5681818181818182,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.045454545454545456,0.0,8.007089914160356e-05
внять,pf,0.0,0.06666666666666667,0.6,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,2.729689743463758e-05
вобрать,pf,0.0,0.06896551724137931,0.5517241379310345,0.13793103448275862,0.0,0.06896551724137931,0.13793103448275862,0.0,0.034482758620689655,0.0,5.277400170696599e-05
вобраться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
